Image,Flow,FlowRGB,GtMask,Sequence,Dino
FBMS/FBMS_clean/JPEGImages/rabbits05/00040.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00040.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00040.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00040.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00040.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00060.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00060.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00060.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00060.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00060.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00080.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00080.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00080.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00080.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00080.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00100.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00100.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00100.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00100.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00100.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00120.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00120.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00120.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00120.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00120.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00140.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00140.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00140.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00140.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00140.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00160.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00160.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00160.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00160.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00160.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00180.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00180.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00180.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00180.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00180.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00200.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00200.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00200.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00200.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00200.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00220.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00220.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00220.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00220.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00220.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00240.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00240.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00240.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00240.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00240.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00260.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00260.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00260.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00260.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00260.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00280.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00280.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00280.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00280.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00280.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00300.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00300.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00300.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00300.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00300.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00320.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00320.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00320.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00320.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00320.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00340.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00340.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00340.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00340.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00340.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00360.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00360.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00360.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00360.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00360.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00380.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00380.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00380.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00380.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00380.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00400.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00400.flo,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00400.flo.png,FBMS/FBMS_clean/Annotations/rabbits05/00400.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00400.jpg_202x360.npy
FBMS/FBMS_clean/JPEGImages/rabbits05/00420.jpg,FBMS/FBMS_clean/OpticalFlow/OpticalFlowRaft/raft-sintel_gap1/rabbits05/00420.flo,,FBMS/FBMS_clean/Annotations/rabbits05/00420.png,rabbits05,FBMS/FBMS_clean/DINO/dino_vits8//rabbits05/00420.jpg_202x360.npy
